1,14.922424107515512
2,15.84175448303614
3,15.598520199025497
4,15.47699174062484
5,15.51316553216189
6,15.587157894736842
7,15.456488752828431
8,15.43553897916069
9,15.373121676812822
10,15.368084708147277
11,15.542191994408451
12,15.393837640358889
13,15.487827418673426
14,15.551794442847061
15,15.39278578189084
16,15.361313962128783
17,15.471110398117697
18,15.5811515524296
19,15.388636002752342
20,15.40362728348009
21,15.83072616499259
22,15.735336427543903
23,15.603736402333281
24,15.477838739174869
25,15.64696180328298
26,15.872156307826277
27,15.489023528772483
28,15.467319109713449
29,15.465284382727791
30,15.538819916880641
31,15.256070817287121
32,15.41448272072963
33,15.44619436975251
34,15.605279444608886
35,15.796059351647761
36,15.651528643514396
37,15.413555965855878
38,15.399984305108687
39,15.432290435285156
40,15.43589608195163
41,15.360240524781341
42,15.490450384089234
43,15.305999231571436
44,15.366656857761965
45,15.103163832787844
46,15.24661971106884
47,15.382333994691953
48,15.411205234858476
49,15.38639216670851
50,15.27416743467756
51,15.426066468253968
52,15.7438689217759
53,15.683599006314045
54,15.41849442847779
55,15.546706756096935
56,15.429783174775054
57,15.575516485809683
58,15.4420497249944
59,15.296507174590205
60,15.454519147294299
61,15.452313354363827
62,15.518248923518556
63,15.301328320802005
64,15.202321520792859
65,15.265973329284648
66,15.034281348580441
67,15.145688137106575
68,15.2937374749499
69,15.161971830985916
70,15.19873202259664
71,15.260509291788821
72,15.228848001182294
73,15.151252880890501
74,14.965678970124825
75,15.078470482352655
76,15.176794217057706
77,14.987654320987655
78,15.168891740493054
79,15.061145378745397
80,15.190041001827792
81,15.020345282926591
82,15.1435002813731
83,15.1262058677275
84,15.164936082676201
85,15.159882876778628
86,15.109558644233115
87,15.013910543753655
88,15.093869636553473
89,14.959382136980919
90,15.110932749604768
91,15.15391541405097
92,14.964030172936525
93,15.13209142686597
94,15.050397075507375
95,15.155759978061974
96,14.971117470171695
97,15.013964725779173
98,15.06900269541779
99,15.007441190590495
100,14.816909280905977
101,14.798940344388074
102,14.941563019285965
103,14.863019736519908
104,15.056268993235957
105,15.011590361445784
106,14.976945664571554
107,14.760351471418403
108,14.799546887312845
109,14.814952437574316
110,14.849504804863699
111,14.982040896003124
112,14.922374100719425
113,15.007961551531627
114,14.989022149144018
115,14.974690440812283
116,15.065043695380774
117,15.11622682499321
118,14.97778483021263
119,14.89329853759417
120,14.822563344695254
121,15.030522325604293
122,14.947988343903813
123,14.76648686271098
124,14.93658015115354
125,14.901504919930542
126,14.887890094979648
127,14.934910958575337
128,14.98096274794388
129,14.77488559759878
130,14.927610174504585
131,15.007697481503625
132,15.194654488283296
133,14.942635233005344
134,15.00184252548827
135,14.939129570253275
136,15.080248281977388
137,14.925282555282555
138,14.97479402488815
139,15.136023040687315
140,15.124354116431277
141,15.014969188218739
142,15.08961950498707
143,15.260918776604907
144,15.113022975820206
145,15.071806054386865
146,14.896493506493506
147,14.988792480115691
148,14.95929813728517
149,14.851741716227698
150,14.765413039076735
151,14.68151234408157
152,14.754586458544496
153,14.928537355473276
154,14.915262737945971
155,15.067153120790302
156,15.160594845268884
157,15.010831782198201
158,15.155092330350062
159,15.033803778738903
160,15.25395703142818
161,15.11412741097923
162,15.336915493583197
163,15.469855207432538
164,15.385132068621221
165,15.280626813166732
166,15.185364116036245
167,15.189266847910174
168,15.368755859113433
169,15.205676421866372
170,15.386785633611927
171,15.127020053415418
172,15.173273922635039
173,15.082771939279619
174,15.094111296054704
175,15.068656380222999
176,15.263253145001103
177,15.39491274096042
178,15.356521739130434
179,15.190732807215333
180,15.184607540960812
181,15.229012730348082
182,15.332572502685284
183,15.21415398289079
184,15.06333041073717
185,14.63528046238393
186,13.683941903081308
187,14.797641332834145
188,15.063899460129216
189,15.318682056099853
190,15.207981137111842
191,15.391498981578888
192,15.136126941557716
193,15.288402288732394
194,15.235843101893598
195,15.326602896719757
196,15.421997330960854
197,15.419439657077202
198,15.407223703185771
199,15.287989573438777
200,15.342797079499988
201,15.206308240453133
202,15.280504784847615
203,15.502761569640551
204,15.388344727109716
205,15.282864852709691
206,15.256271348693515
207,15.249621486406426
208,15.258668978394239
209,15.303460494740856
210,15.172641093474427
211,15.336333679810691
212,15.35547584155384
213,15.39673289183223
214,15.369993942249444
215,15.181860828772479
216,15.262689108651516
217,15.415096845600443
218,15.32558703026565
219,15.347232997155418
220,15.403094374062887
221,15.228297595123998
222,15.197100534349424
223,15.205872380823218
224,15.317911303121143
225,15.298688281692597
226,15.330743569484682
227,15.176330967169477
228,15.104891352946437
229,15.227941342612468
230,15.236758416493036
231,15.470155518246886
232,15.32588132203923
233,15.391694547427434
234,15.236732206144609
235,15.226142960812773
236,15.029035129767855
237,15.24928373126041
238,15.02890566551044
239,15.143414182803516
240,15.14068638518853
241,15.284118079823433
242,15.183538531691747
243,15.003917453655124
244,14.784511068585063
245,14.884543804959755
246,14.901799759415194
247,14.830481394864195
248,14.892662584968424
249,14.677277690161349
250,14.706072069450506
251,14.88037426360171
252,15.115876059982902
253,15.11011072459814
254,15.041223496697949
255,15.065255731922399
256,15.110028639842247
257,14.946156047310186
258,15.071299638989169
259,15.076778586522657
260,15.15482158655264
261,15.106712962962963
262,15.05222323793451
263,14.942757579277501
264,14.862415558308594
265,15.136569416498993
266,15.125002905422681
267,14.984472977008062
268,14.931750062918983
269,15.001057933350198
270,14.880467091295117
271,15.210151678012659
272,15.118860443262818
273,14.986965007667642
274,15.065414625294865
275,14.952541532358046
276,14.955403686429053
277,15.077334430275608
278,15.016391786426894
279,15.175802899392531
280,15.225285545490351
281,15.198752639114714
282,15.15195827545027
283,15.161314156240765
284,15.269843991085205
285,14.957698390781513
286,15.15211835250172
287,15.026619676064787
288,15.161135827680937
289,15.26558245457696
290,14.991882243630496
291,15.121012658227848
292,15.05578141966112
293,15.220375454477999
294,14.885095528903932
295,15.018811834094368
296,15.327488687782806
297,15.085839752710859
298,15.15573590699715
299,15.018624241962904
300,15.228051148830993
301,15.181786163522013
302,15.234086242299794
303,14.895532628583044
304,14.839068010075566
305,14.584482582490551
306,14.87261702764747
307,15.08234134319162
308,15.018557207816148
309,15.006632765863365
310,14.9245666936334
311,15.041059900915778
312,15.11111111111111
313,14.875405661790404
314,14.929122444968554
315,14.954580313188037
316,15.17617551805586
317,15.27231976092641
318,15.159577145733703
319,15.156543930003645
320,15.175907733918502
321,15.327735482907897
322,15.288587930691097
323,15.145582280333707
324,15.13753123438281
325,15.214537598092779
326,15.363498247935505
327,15.087687328310713
328,15.00757235956835
329,14.960480683926123
330,14.92026560564939
331,14.938681800593319
332,14.905946092374373
333,15.013572981284131
334,15.250886435011651
335,15.56078238405708
336,15.447719171359198
337,15.46953467516939
338,15.395010553620018
339,15.506797229022345
340,15.65669593142206
341,15.60417894454862
342,15.600629257891725
343,15.807660461016587
344,15.660921224391933
345,15.672814755412992
346,15.515533426689487
347,15.47130132965827
348,15.21848938465181
349,15.763048461907555
350,15.747453266120562
351,15.949352813020633
352,15.827463992157455
353,15.680785773574465
354,15.993495811505074
355,15.862967010094703
356,16.035876152161734
357,16.022959314555436
358,15.794006325504226
359,14.954626652375849
360,14.793875911506612
361,15.943762807709268
362,15.618438916924969
363,15.378703081859562
364,15.351874516072632
365,15.582182840504041
366,14.89101265451129
