1,1,7.07737896494157
1,2,3.435568497101887
1,3,5.794537472726795
1,4,4.800194033470774
1,5,3.605049218864783
1,6,4.460862256950755
1,7,7.294471848198018
1,8,7.895517365161985
1,9,1.8893153744155209
1,10,2.754184126354417
1,11,2.185368166279911
1,12,6.462068965517242
2,1,10.714551581912378
2,2,3.6413696600543255
2,3,6.7157136632749825
2,4,5.2879029048945485
2,5,3.8686303753417848
2,6,4.265034423015547
2,7,5.805561800278764
2,8,6.375128445695394
2,9,2.1929491776353838
2,10,2.137701401705991
2,11,2.17446273659306
2,12,4.917947440528086
3,1,10.693116782675947
3,2,4.136368528683672
3,3,4.7170496980025565
3,4,5.891090606564816
3,5,3.2551398384089496
3,6,4.2391279944320965
3,7,4.247554302769027
3,8,6.007924380020957
3,9,1.726474946744466
3,10,3.186241773132017
3,11,1.3707663569778301
3,12,3.528532194079951
4,1,9.266293892836073
4,2,4.541300432760798
4,3,4.126844383238245
4,4,5.960238320785761
4,5,2.8649704570119376
4,6,4.275856687401066
4,7,1.1676892170702573
4,8,6.709381087302993
4,9,1.9681345963795889
4,10,3.254179926251452
4,11,2.1017244767613246
4,12,3.7688741894320166
5,1,8.646703427169353
5,2,4.5548569886670265
5,3,4.233223684210526
5,4,4.162014695540413
5,5,2.726576696629758
5,6,4.4678641908862575
5,7,3.823104101832136
5,8,6.249124430053525
5,9,1.7031977872670807
5,10,3.1100435624394964
5,11,1.9215287311237497
5,12,4.620603926037188
6,1,6.862161522065209
6,2,4.248233971957616
6,3,4.285629790275279
6,4,3.941194945761156
6,5,3.01655986752106
6,6,4.5708491934022115
6,7,4.503241365577361
6,8,5.34384225837733
6,9,1.4038652731637529
6,10,3.512689230769231
6,11,2.8445467510696325
6,12,4.0575928852696155
7,1,5.635015705691317
7,2,3.382474496468742
7,3,4.8328621031746035
7,4,4.383205508318835
7,5,3.45385936479524
7,6,4.725501354396667
7,7,6.066275974679581
7,8,6.122099087353325
7,9,2.2796054151457747
7,10,3.14502038439138
7,11,2.8462216778934475
7,12,4.422605891988871
8,1,4.7606019508632835
8,2,3.6777345802248607
8,3,4.721449863480374
8,4,4.203523679220374
8,5,3.2789627770807193
8,6,5.446803658175018
8,7,6.950530506928843
8,8,5.89972175602862
8,9,2.349861367837338
8,10,3.553860401637746
8,11,2.122918694924986
8,12,4.038221153846154
9,1,4.38017569094832
9,2,3.1181983789634873
9,3,5.379876948926392
9,4,3.401846901579587
9,5,3.9915461020875953
9,6,6.86909149917704
9,7,6.630153543130848
9,8,5.858840239888172
9,9,1.8481720625682065
9,10,3.6906784878709518
9,11,2.187667362731851
9,12,6.242341094357718
10,1,3.5982620320855614
10,2,3.830127287398808
10,3,4.782944397848932
10,4,3.833658219623132
10,5,4.072962335591869
10,6,6.79373431914563
10,7,5.530393778214813
10,8,6.631187559332761
10,9,2.0473630549633888
10,10,4.313112264890282
10,11,1.8748763111023155
10,12,6.116970944374649
11,1,4.254731182795699
11,2,4.506668771209849
11,3,5.113824683820322
11,4,4.526901482917496
11,5,4.892243960870434
11,6,6.882505543237251
11,7,6.477872405976981
11,8,6.048733716855121
11,9,2.339784074930289
11,10,3.1696289601847667
11,11,2.8995324827116002
11,12,4.066177423955605
12,1,4.177989093937196
12,2,5.006860781031313
12,3,5.531403940886699
12,4,4.308700017140478
12,5,4.598906175860949
12,6,6.810320179718169
12,7,6.376952728748225
12,8,5.939426952827105
12,9,3.07638676964248
12,10,4.105743002481999
12,11,3.44342065942823
12,12,3.9652919559003674
13,1,4.251788873339846
13,2,4.978759830934674
13,3,4.533503322136956
13,4,4.112388187722093
13,5,4.22011497076598
13,6,7.173351911919229
13,7,6.478421729419992
13,8,5.250148140019752
13,9,2.7303335956315427
13,10,3.3578944737434075
13,11,3.536180815987516
13,12,4.093575712932758
14,1,3.990720894976214
14,2,4.814778351338407
14,3,4.90446528897357
14,4,3.547143442326691
14,5,4.8319580454342095
14,6,6.300458613473441
14,7,6.858388381041347
14,8,5.02641911226459
14,9,2.823224492629533
14,10,4.819346525988234
14,11,3.15680746609634
14,12,6.223723843795815
15,1,3.8347661487499014
15,2,5.322802868673367
15,3,5.0131348511383536
15,4,3.8739807804309843
15,5,5.142881773399015
15,6,6.155556537883476
15,7,7.084668242780442
15,8,5.536427246104665
15,9,2.933413162405203
15,10,4.80890616104359
15,11,3.8276689120228617
15,12,7.4333272073302
16,1,4.05585733319668
16,2,6.0807781499613505
16,3,5.461464449597869
16,4,3.1678283919104655
16,5,4.50001228471045
16,6,6.211726893288396
16,7,6.274608342255337
16,8,5.667246599484839
16,9,2.591144179294075
16,10,3.536883542384899
16,11,4.094638636646349
16,12,6.9129844166495795
17,1,4.423854339340142
17,2,6.664054376220548
17,3,5.203218175545809
17,4,3.447166884188234
17,5,3.8519460199491493
17,6,6.078209205760226
17,7,5.755467196819086
17,8,4.469471006228616
17,9,2.702368000740724
17,10,3.680996238788697
17,11,4.256740272349324
17,12,7.561959581741403
18,1,4.906963684013478
18,2,6.374959202631117
18,3,5.613266212614747
18,4,3.857563972355025
18,5,4.828370594552378
18,6,7.254003749632942
18,7,7.0928571428571425
18,8,4.962535068148181
18,9,3.0066332270766924
18,10,3.4989141962527146
18,11,3.229442614953043
18,12,7.28359072387947
19,1,3.3202688755392065
19,2,5.457880840888712
19,3,5.805670681164367
19,4,3.262422474444145
19,5,4.640282459464115
19,6,6.831767874521875
19,7,6.7567203380153025
19,8,5.050485306012402
19,9,2.8397992844863635
19,10,4.674366838148002
19,11,4.123335248994278
19,12,8.751050260667105
20,1,2.5563528360405825
20,2,5.005332209022594
20,3,5.990515474102798
20,4,3.5046726691555037
20,5,4.6307770688274825
20,6,5.997728464092259
20,7,6.230838932107496
20,8,5.638583086556502
20,9,2.0710812958720957
20,10,3.2739981360671018
20,11,3.9548784424743597
20,12,10.350833831984806
21,1,4.869947034770438
21,2,7.148648291535636
21,3,5.121384032277785
21,4,3.0088487086640607
21,5,5.396148352460227
21,6,6.146161273662228
21,7,6.7273233414248494
21,8,5.2088261851015805
21,9,2.3560600864256807
21,10,3.223834098313872
21,11,4.627076696888017
21,12,11.774563971992361
22,1,4.798447508413853
22,2,7.508448699702419
22,3,5.120253474261108
22,4,3.2211218718900945
22,5,5.597337729442449
22,6,6.698486245754515
22,7,6.495337995337995
22,8,4.811257001610087
22,9,3.0667069542580885
22,10,3.9445223164883805
22,11,5.466220626631854
22,12,12.811892363337865
23,1,3.9574870595654117
23,2,5.262762497794136
23,3,4.941572810223515
23,4,3.2975070725632905
23,5,5.062354210037874
23,6,6.83867916028471
23,7,7.265543837557059
23,8,3.4988587080575213
23,9,2.285291010152051
23,10,3.3184750877020828
23,11,3.6497810141945015
23,12,11.677070641607258
24,1,3.0701395799155526
24,2,6.045305031608161
24,3,4.9910860781192605
24,4,3.7006760605235134
24,5,4.711397860496139
24,6,6.393524751164176
24,7,6.304716734835958
24,8,3.5906809399013904
24,9,1.8566395167932643
24,10,3.289530122830961
24,11,3.486155169632776
24,12,7.365685194557742
25,1,3.5466778365359444
25,2,5.6891822213055585
25,3,4.843629764065335
25,4,4.195525704726474
25,5,4.014726890210643
25,6,7.604890957204124
25,7,5.745578619388247
25,8,3.6788029925187034
25,9,2.167701577664321
25,10,3.602481477722521
25,11,3.4563659359190555
25,12,5.257191410474277
26,1,3.2726876921821
26,2,6.611524115084644
26,3,4.8938333617809855
26,4,4.021650044435667
26,5,5.134615881213686
26,6,7.894610180266086
26,7,5.890239836404454
26,8,3.0414812530290347
26,9,2.447288339506027
26,10,4.0237578814627994
26,11,4.007506577929113
26,12,11.044070346544926
27,1,3.763550411606488
27,2,5.60892937136031
27,3,4.285756047650369
27,4,3.8866565765062004
27,5,4.573953536237104
27,6,7.724786363328899
27,7,6.4432383942588025
27,8,2.2338624099704227
27,9,2.6251134572206563
27,10,4.3169228447083094
27,11,4.12379456062412
27,12,11.646626364055535
28,1,3.672576447625244
28,2,4.374626598922562
28,3,5.3304994158152486
28,4,3.5847755976267264
28,5,3.5954421649716384
28,6,7.90994623655914
28,7,6.424637904808095
28,8,3.0682575809825967
28,9,2.8782544921158784
28,10,3.6153658119240264
28,11,3.805158656522546
28,12,9.751094418465824
29,1,3.5146739130434783
29,2,5.049093364197531
29,3,4.201856490349197
29,4,2.454211755732469
29,5,3.2239769189886873
29,6,6.602719604744842
29,7,6.247047635897209
29,8,3.065753174802216
29,9,2.1481911754455263
29,10,2.285060859400808
29,11,4.731695580600228
29,12,8.714246465857435
30,1,3.9308327598072954
30,3,4.492995427570776
30,4,3.387279395475915
30,5,3.3857360970939108
30,6,7.240730381078118
30,7,6.5954724409448815
30,8,2.1129739308865365
30,9,2.6980879584476853
30,10,1.9270295458552682
30,11,5.9054027456576295
30,12,9.392730741233464
31,1,3.33952878881074
31,3,5.390906362545018
31,5,4.871962498416318
31,7,6.665923489547692
31,8,2.1296068796068797
31,10,1.4985060142503257
31,12,6.83854961832061
