1,1,1.7543405676126878
1,2,1.7986154987226328
1,3,2.152913961252333
1,4,1.6959980596652922
1,5,1.543635829374602
1,6,1.7066145738687988
1,7,1.9333866595565037
1,8,1.9208471686260433
1,9,1.0722776653406845
1,10,1.2990751531080311
1,11,1.0722608977717893
1,12,2.1709156657626245
2,1,2.5912680448669585
2,2,1.9129146431805086
2,3,2.4115641899684754
2,4,1.9638380421806605
2,5,1.7528958488690032
2,6,1.581634979255004
2,7,1.5606312665797402
2,8,1.540164410490104
2,9,1.1744893474288094
2,10,1.328303486806006
2,11,1.3212983044164037
2,12,1.8360941586748039
3,1,2.393993297241557
3,2,2.0570713593800454
3,3,1.750983684619433
3,4,1.9780416477587859
3,5,1.4483281541330018
3,6,1.7025212725354169
3,7,1.3750148044626571
3,8,1.5927348934683898
3,9,1.0281328146707418
3,10,1.410932055749129
3,11,1.0973799341296762
3,12,1.652731156545621
4,1,2.1526662733731756
4,2,2.190737306131226
4,3,1.6398288412354909
4,4,2.002443037343571
4,5,1.2630411190160376
4,6,1.7327269078991372
4,7,0.8555217721793897
4,8,1.8052063042323359
4,9,1.2275170535348423
4,10,1.5755670051017832
4,11,1.3409403557040385
4,12,2.0075783223521446
5,1,2.3858533625306704
5,2,2.1095520777118186
5,3,1.6848684210526317
5,4,1.5821228508378398
5,5,1.373658323843675
5,6,1.6474479727305347
5,7,1.411727542878536
5,8,1.7188704597017554
5,9,1.169836956521739
5,10,1.5764762826718297
5,11,1.3716905275544224
5,12,2.1606930128968767
6,1,2.074892765979843
6,2,1.8014823932355775
6,3,1.51391182196811
6,4,1.5366142398105869
6,5,1.4351165190678474
6,6,1.7266856987493202
6,7,1.5802155010288292
6,8,1.441568796465898
6,9,1.0479885545236305
6,10,1.6819692307692307
6,11,1.5177271248780244
6,12,1.9828828587501004
7,1,1.9425810573390832
7,2,1.5392885168715669
7,3,1.7236607142857143
7,4,1.7704785474504423
7,5,1.5561790958128734
7,6,1.6959322574036557
7,7,1.904936587111638
7,8,1.760864841373316
7,9,1.264057662985723
7,10,1.5847165598912833
7,11,1.3885364360073484
7,12,2.1650588938869966
8,1,1.646419070471024
8,2,1.6608437532835978
8,3,1.794418977480524
8,4,1.6514726002736373
8,5,1.5214160946687332
8,6,1.9268821128013318
8,7,1.8621794158862914
8,8,1.6101051143891882
8,9,1.3932763401109056
8,10,1.539188925716514
8,11,1.1707731096632468
8,12,2.141880341880342
9,1,1.7498972567553683
9,2,1.6139609789582068
9,3,1.8175483679671864
9,4,1.2655407047387606
9,5,1.69812436842235
9,6,2.096715116952964
9,7,2.0198755539639195
9,8,1.6799386752040402
9,9,1.2419970898508548
9,10,1.5954192833394902
9,11,1.100380788600909
9,12,2.5309020192871223
10,1,1.4809358288770054
10,2,1.720488325480907
10,3,1.6646356505007647
10,4,1.5140950667266457
10,5,1.7237694300518134
10,6,2.14427496169986
10,7,1.6442363563223528
10,8,1.8043714117806608
10,9,1.3500787839466122
10,10,1.6387147335423198
10,11,1.1091678210963785
10,12,2.4711448504450564
11,1,1.9013709677419355
11,2,1.8882487570041828
11,3,1.7936231041333528
11,4,1.6489085827941288
11,5,2.0553004591734876
11,6,2.2470066518847007
11,7,1.7768755089016528
11,8,1.7239304370825894
11,9,1.5295407421530542
11,10,1.5024351056886078
11,11,1.473629102951203
11,12,2.018670746570547
12,1,1.8945926343782737
12,2,1.9636927467822938
12,3,1.77064039408867
12,4,1.6363525061828155
12,5,1.704442724071623
12,6,2.14917515713994
12,7,1.8091792340118573
12,8,1.6559320187384248
12,9,1.5444494002206623
12,10,1.7098518172658688
12,11,1.7464637912142644
12,12,1.9004185381788485
13,1,1.751115570459166
13,2,1.7903001444545503
13,3,1.5076862725868536
13,4,1.805391496140179
13,5,1.6789908121652828
13,6,2.306820777559505
13,7,1.9447515058542197
13,8,1.6037967738395698
13,9,1.3132794429739847
13,10,1.6012647154390263
13,11,1.69721376255317
13,12,1.6796011785751868
14,1,1.7675257462491505
14,2,1.646080570485871
14,3,1.5614587913430065
14,4,1.522348859063637
14,5,1.686484068201024
14,6,1.9533594550069016
14,7,1.9652810213295968
14,8,1.572769015771611
14,9,1.441186679934279
14,10,1.8577332620216853
14,11,1.471783405434307
14,12,2.438677862188458
15,1,1.6468701527460106
15,2,1.8712695678996478
15,3,1.796288188363495
15,4,1.56200252378179
15,5,1.8043103448275861
15,6,1.821633807797719
15,7,1.9586601559910737
15,8,1.4757785080365726
15,9,1.434223192693292
15,10,1.79576227134335
15,11,1.9034241681975914
15,12,2.4174696106487437
16,1,1.650814799631034
16,2,2.1804174181911877
16,3,1.9544333152415256
16,4,1.247128411545258
16,5,1.5711898970541265
16,6,1.9972546481262416
16,7,1.7118884785981165
16,8,1.6801030322201636
16,9,1.3114508665275384
16,10,1.4175407711679993
16,11,1.7334743127254633
16,12,2.330684847242157
17,1,1.914977808673333
17,2,2.1467447817596184
17,3,1.7521068453994382
17,4,1.3044152774015612
17,5,1.3667367494621554
17,6,1.7409223429631593
17,7,1.6319637729180472
17,8,1.4480436880428107
17,9,1.2903405013772828
17,10,1.6050004822065773
17,11,1.6689984814160173
17,12,2.268424492258194
18,1,2.1153393592554957
18,2,2.189852125229093
18,3,1.7445957950843944
18,4,1.3655775471277465
18,5,1.8552914185297276
18,6,2.1634026789546206
18,7,1.9645343580470163
18,8,1.6712098787249552
18,9,1.4397149821863866
18,10,1.5741376698146559
18,11,1.3128674228564459
18,12,1.9990442175159717
19,1,1.59247889485802
19,2,1.7894042044435587
19,3,1.6886488858549904
19,4,1.4200720711886843
19,5,1.5848485594075241
19,6,1.7893760043455629
19,7,1.8732442617334704
19,8,1.7179608160330726
19,9,1.2005528969009895
19,10,1.901736248516027
19,11,1.527847879863072
19,12,2.465607126588045
20,1,1.409057456762866
